ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_1,NUM_PAV,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,NOME_CID_E,NOME_EST_E,REG_LIM_AD,COD_QUAD,COD_ANO
"148109024562000045","148","109","024562","00","0045",AR,ARI,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",71.00,67.00,R ATALIBA NOGUEIRA,"31",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"100019165735000057","100","019","165735","00","0057",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",119.00,108.00,R MARQ DE PRAIA GRANDE,"60",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"100019165735000058","100","019","165735","00","0058",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",119.00,108.00,R MARQ DE PRAIA GRANDE,"56",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"156012682993000095","156","012","682993","00","0095",VP,SLU,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",101.00,93.00,R FAVA DE LOBO,"35",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"156012682993000096","156","012","682993","00","0096",VP,SLU,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,94.00,R FAVA DE LOBO,"39",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"113230774260000047","113","230","774260","00","0047",PE,AAL,"1",S,S,ZEU,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",161.00,168.00,R PEDRO FILIER,"57",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"116099073253000149","116","099","073253","00","0149",AR,CAR,"2",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",85.00,88.00,R FRANCISCO DE PAULA,"282",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"142075739871000101","142","075","739871","00","0101",PE,AAL,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",118.00,85.00,R ESTEVAO MATIAS DOS SANTOS,"324",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"113016038563000057","113","016","038563","00","0057",PE,VMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",101.00,81.00,R CAICO,"266",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"153096363278000063","153","096","363278","00","0063",SB,SAP,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",140.00,171.00,R BATISTA FERGUSIO,"267",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"148109024562000043","148","109","024562","00","0043",AR,ARI,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",71.00,67.00,R ATALIBA NOGUEIRA,"27",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"118296007471000058","118","296","007471","00","0058",VP,SLU,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",65.00,64.00,R SEBASTIAO BORGES DA SILVA,"71",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"118296007471000059","118","296","007471","00","0059",VP,SLU,"2",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",65.00,64.00,R SEBASTIAO BORGES DA SILVA,"65",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"116256696064000077","116","256","696064","00","0077",AR,ARI,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",101.00,100.00,R PEDRO ZONTA,"62",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"116256696064000078","116","256","696064","00","0078",AR,ARI,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",101.00,100.00,R PEDRO ZONTA,"70",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"118279036897000054","118","279","036897","00","0054",VP,SLU,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",200.00,139.00,R PDE BRUNO RICCO,"441",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"118350784699000037","118","350","784699","00","0037",VP,SLU,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",69.00,67.00,R AUSTIN,"48",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"055046131849000032","055","046","131849","00","0032",AR,CAR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",111.00,90.00,R MARIA CECILIA,"70",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"059022050326000084","059","022","050326","00","0084",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",138.00,102.00,R CLAUDIA,"300",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"117131004529000046","117","131","004529","00","0046",SB,SAP,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",91.00,95.00,R ENG ALBANO DE AZEVEDO,"56",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"130205241377000049","130","205","241377","00","0049",PE,CNG,"3",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",133.00,71.00,R CANUTAMA,"8",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"117321172081000065","117","321","172081","00","0065",VP,SLU,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",115.00,102.00,R ROBERTO EDUARDO,"70",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"117321172081000066","117","321","172081","00","0066",VP,SLU,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",115.00,102.00,R ROBERTO EDUARDO,"66",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"117192091510000067","117","192","091510","00","0067",SB,SAP,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",144.00,126.00,R INDEPENDENCIA,"38",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"117192091510000068","117","192","091510","00","0068",SB,SAP,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",144.00,126.00,R INDEPENDENCIA,"34",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"117337213578000059","117","337","213578","00","0059",SB,SAP,"1",S,S,ZEU,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",103.00,89.00,R PROF BOURHAN HELOU,"283",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"118279036897000053","118","279","036897","00","0053",VP,SLU,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",200.00,148.00,R PDE BRUNO RICCO,"437",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"117337213578000057","117","337","213578","00","0057",SB,SAP,"1",S,S,ZEU,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",103.00,89.00,R PROF BOURHAN HELOU,"287",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"117337213578000058","117","337","213578","00","0058",SB,SAP,"1",S,S,ZEU,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",103.00,88.00,R PROF BOURHAN HELOU,"285",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"060112077038000369","060","112","077038","00","0369",PE,PEN,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",345.00,280.00,AV GABRIELA MISTRAL,"492",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"060112077038000370","060","112","077038","00","0370",PE,PEN,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",260.00,280.00,AV GABRIELA MISTRAL,"486",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"059296106070000196","059","296","106070","00","0196",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",148.00,70.00,R DONA JOAQUINA SANTANA,"43",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"060112077038000368","060","112","077038","00","0368",PE,PEN,"2",S,S,ZEUP,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",2630.00,3230.00,AV GABRIELA MISTRAL,"520",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"060016111597000045","060","016","111597","00","0045",PE,CNG,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",73.00,76.00,R JOSE PINHEIRO,"356",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"060016111597000046","060","016","111597","00","0046",PE,CNG,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",57.00,102.00,R JOSE PINHEIRO,"354",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"061095180025000315","061","095","180025","00","0315",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",105.00,80.00,R S SERAFIM,"726",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"061095180025000316","061","095","180025","00","0316",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",80.00,80.00,R S SERAFIM,"730",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"056021200581000058","056","021","200581","00","0058",AR,CAR,"3",S,S,ZEUP,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",710.00,710.00,R ZELIA RAMOS DA COSTA,"41",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"059039111066000185","059","039","111066","00","0185",PE,PEN,"1",S,S,ZC,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",267.00,200.00,R JOSE MIGUEL ACKEL,"279",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"059022050326000085","059","022","050326","00","0085",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",130.00,94.00,R CLAUDIA,"296",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"059022050326000086","059","022","050326","00","0086",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",124.00,91.00,R CLAUDIA,"290",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"059296106070000194","059","296","106070","00","0194",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",148.00,70.00,R DONA JOAQUINA SANTANA,"35",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"059296106070000195","059","296","106070","00","0195",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",148.00,70.00,R DONA JOAQUINA SANTANA,"39",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"059039111066000186","059","039","111066","00","0186",PE,PEN,"1",S,S,ZC,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",95.00,200.00,R JOSE MIGUEL ACKEL,"283",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"059296106070000193","059","296","106070","00","0193",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",148.00,70.00,R DONA JOAQUINA SANTANA,"33",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"044168163287000139","044","168","163287","00","0139",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",113.00,102.00,R BR DO PIRAI,"373",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"044168163287000140","044","168","163287","00","0140",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",113.00,102.00,R BR DO PIRAI,"377",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"059231058890000510","059","231","058890","00","0510",PE,CNG,"3",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",780.00,382.00,R S DIOGO,"529",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"044138090123000058","044","138","090123","00","0058",VP,VPR,"1",S,S,ZDE-2,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",2283.00,700.00,R INACIO,"696",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"044189113760000063","044","189","113760","00","0063",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"10",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",126.00,121.00,R JUNQUEIROPOLIS,"82",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"055108175765000042","055","108","175765","00","0042",AR,CAR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",164.00,100.00,R SABOO,"91",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"044168163287000141","044","168","163287","00","0141",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",113.00,102.00,R BR DO PIRAI,"379",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"055046131849000031","055","046","131849","00","0031",AR,CAR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",111.00,90.00,R MARIA CECILIA,"64",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"060020075990000027","060","020","075990","00","0027",PE,CNG,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",106.00,175.00,R RUTH DE MATTOS AMORIM,"90",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"060046088900000035","060","046","088900","00","0035",PE,CNG,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",80.00,81.00,R HYDE PARK,"289",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"060016111597000047","060","016","111597","00","0047",PE,CNG,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",56.00,74.00,R JOSE PINHEIRO,"350",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"060020075990000026","060","020","075990","00","0026",PE,CNG,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,175.00,R RUTH DE MATTOS AMORIM,"90",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"060046088900000037","060","046","088900","00","0037",PE,CNG,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",80.00,77.00,R HYDE PARK,"297",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"059231058890000508","059","231","058890","00","0508",PE,CNG,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",146.00,118.00,R S DIOGO,"527",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"059277259802000038","059","277","259802","00","0038",PE,CNG,"2",S,S,ZEIS-2,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,2574.00,R LORENZO BERNINI,"440",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"060046088900000036","060","046","088900","00","0036",PE,CNG,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",81.00,79.00,R HYDE PARK,"293",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"060016111597000044","060","016","111597","00","0044",PE,CNG,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",73.00,69.00,R JOSE PINHEIRO,"360",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"059071190160000061","059","071","190160","00","0061",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",260.00,100.00,R TOBIARAS,"292",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"113394190683020000","113","394","190683","02","0000",EM,PRA,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,250.00,R AGRESTE DE ITABAIANA,"503",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2,SEGUNDO QUADRIMESTRE,"2020"
"057273145025000036","057","273","145025","00","0036",PE,VMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,123.00,R NERI DE BARCELOS,"331",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"055108175765000043","055","108","175765","00","0043",AR,CAR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",164.00,100.00,R SABOO,"95",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
"113213140686000029","113","213","140686","00","0029",PE,AAL,"1",S,S,ZEU,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",105.00,135.00,R DR MOACIR TAVOLARO,"93",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1,SEGUNDO QUADRIMESTRE,"2020"
